abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
"President Trump said the targets of airstrikes in Nigeria were Islamic State terrorists responsible for killing Christians, but experts question his framing.",article,nyt://article/12e56ed3-8764-5535-a763-27e2845440c9,"[{'name': 'Subject', 'value': 'US Strikes on ISIS in Nigeria (2025- )', 'rank': 1}, {'name': 'Location', 'value': 'Nigeria', 'rank': 2}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 3}, {'name': 'Location', 'value': 'Africa', 'rank': 4}, {'name': 'Subject', 'value': 'Christians and Christianity', 'rank': 5}, {'name': 'Person', 'value': 'Tinubu, Bola Ahmed', 'rank': 6}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 7}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 8}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 9}, {'name': 'Subject', 'value': 'Muslims and Islam', 'rank': 10}]",Foreign,,,2025-12-26 16:08:54+00:00,World,"President Trump said the targets of airstrikes in Nigeria were Islamic State terrorists responsible for killing Christians, but experts question his framing.",The New York Times,Africa,News,nyt://article/12e56ed3-8764-5535-a763-27e2845440c9,https://www.nytimes.com/2025/12/26/world/africa/trump-isis-strikes-nigeria-christians-facts.html,1176,"By Ruth Maclean, Saikou Jammeh, Ismail Auwal and Eric Schmitt",Trump’s Claims About Nigeria Strike Belie a Complex Situation on the Ground,,,"President Trump at Mar-a-Lago in Palm Beach, Fla., on Monday. He said that the targets of Thursday’s strike on Sokoto State in Nigeria were members of the Islamic State.",Eric Lee for The New York Times,https://static01.nyt.com/images/2025/12/26/multimedia/26int-nigeria-assess-qcph/26int-nigeria-assess-qcph-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/12/26/multimedia/26int-nigeria-assess-qcph/26int-nigeria-assess-qcph-thumbStandard.jpg,75,75,Trump’s Claims About Nigeria Strike Belie a Complex Situation on the Ground,"Trump’s Claims About Nigeria Strike Belie a Complex Situation on the Ground President Trump said the targets of airstrikes in Nigeria were Islamic State terrorists responsible for killing Christians, but experts question his framing. President Trump said the targets of airstrikes in Nigeria were Islamic State terrorists responsible for killing Christians, but experts question his framing."
"After officials called the presidential race for Nasry Asfura, his rival, Salvador Nasralla, disputed the result and expressed ire over the U.S. role.",article,nyt://article/2f77ecdd-eed8-5f7c-b546-a1fa926e4bb3,"[{'name': 'Location', 'value': 'Honduras', 'rank': 1}, {'name': 'Subject', 'value': 'Elections', 'rank': 2}, {'name': 'Person', 'value': 'Asfura, Nasry', 'rank': 3}, {'name': 'Person', 'value': 'Nasralla, Salvador', 'rank': 4}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 5}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 6}, {'name': 'Organization', 'value': 'Organization of American States', 'rank': 7}, {'name': 'Person', 'value': 'Rubio, Marco', 'rank': 8}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 9}]",Foreign,8,A,2025-12-25 17:40:20+00:00,World,"After officials called the presidential race for Nasry Asfura, his rival, Salvador Nasralla, disputed the result and expressed ire over the U.S. role.",The New York Times,Americas,News,nyt://article/2f77ecdd-eed8-5f7c-b546-a1fa926e4bb3,https://www.nytimes.com/2025/12/25/world/americas/honduras-election-dispute.html,840,"By Jack Nicas, Emiliano Rodríguez Mega and Jeff Ernst",Honduran Candidate Claims Fraud After Trump-Backed Opponent Is Declared Victor,,"In Honduras, Election of Trump Ally Is in Dispute","Nasry Asfura in Tegucigalpa, Honduras, last month.",Orlando Sierra/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/12/25/multimedia/25int-honduras-election-cqmk/25int-honduras-election-cqmk-articleLarge.jpg,403,600,https://static01.nyt.com/images/2025/12/25/multimedia/25int-honduras-election-cqmk/25int-honduras-election-cqmk-thumbStandard.jpg,75,75,Honduran Candidate Claims Fraud After Trump-Backed Opponent Is Declared Victor,"Honduran Candidate Claims Fraud After Trump-Backed Opponent Is Declared Victor After officials called the presidential race for Nasry Asfura, his rival, Salvador Nasralla, disputed the result and expressed ire over the U.S. role. After officials called the presidential race for Nasry Asfura, his rival, Salvador Nasralla, disputed the result and expressed ire over the U.S. role."
"President Trump said the United States wanted to reclaim expropriated oil assets, setting off a nationalist reaction in a country where the resource holds a mythical status.",article,nyt://article/578bdf31-c73b-5371-bdb8-21177a03c47d,"[{'name': 'Subject', 'value': 'United States International Relations', 'rank': 1}, {'name': 'Subject', 'value': 'Nationalization of Industry', 'rank': 2}, {'name': 'Subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 3}, {'name': 'Organization', 'value': 'Chevron Corporation', 'rank': 4}, {'name': 'Organization', 'value': 'Exxon Mobil Corp', 'rank': 5}, {'name': 'Organization', 'value': 'ConocoPhillips', 'rank': 6}, {'name': 'Organization', 'value': 'Petroleos de Venezuela SA', 'rank': 7}, {'name': 'Organization', 'value': 'Organization of the Petroleum Exporting Countries', 'rank': 8}, {'name': 'Location', 'value': 'United States', 'rank': 9}, {'name': 'Location', 'value': 'Venezuela', 'rank': 10}]",Foreign,1,A,2025-12-17 23:25:29+00:00,World,"President Trump said the United States wanted to reclaim expropriated oil assets, setting off a nationalist reaction in a country where the resource holds a mythical status.",The New York Times,Americas,News,nyt://article/578bdf31-c73b-5371-bdb8-21177a03c47d,https://www.nytimes.com/2025/12/17/world/americas/trump-venezuela-oil-fields-stolen-claims.html,878,By Simon Romero,Trump’s Claim That Venezuela ‘Stole’ U.S. Oil Fields Touches Nationalist Nerve,news analysis,Claim of Stolen Oil Hits Nerve in Venezuela,"Derricks in the Maracaibo oil fields of Venezuela in the early 20th century. American oil companies invested millions of dollars in the region, generating profits that flowed to the United States, rather than Venezuela. ",Getty Images,https://static01.nyt.com/images/2025/12/17/multimedia/17int-venezuela-oil-history-vhbg/17int-venezuela-oil-history-vhbg-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/12/17/multimedia/17int-venezuela-oil-history-vhbg/17int-venezuela-oil-history-vhbg-thumbStandard.jpg,75,75,Trump’s Claim That Venezuela ‘Stole’ U.S. Oil Fields Touches Nationalist Nerve,"Trump’s Claim That Venezuela ‘Stole’ U.S. Oil Fields Touches Nationalist Nerve President Trump said the United States wanted to reclaim expropriated oil assets, setting off a nationalist reaction in a country where the resource holds a mythical status. President Trump said the United States wanted to reclaim expropriated oil assets, setting off a nationalist reaction in a country where the resource holds a mythical status."
"The conflict appeared to have continued unabated on Saturday morning, a day after President Trump said a cease-fire was supposed to have resumed.",article,nyt://article/79ba3ebb-34b3-5dd1-8caf-d1950c4e988d,"[{'name': 'Subject', 'value': 'War and Armed Conflicts', 'rank': 1}, {'name': 'Location', 'value': 'Thailand', 'rank': 2}, {'name': 'Location', 'value': 'Cambodia', 'rank': 3}, {'name': 'Subject', 'value': 'International Relations', 'rank': 4}, {'name': 'Person', 'value': 'Anutin Charnvirakul (1966- )', 'rank': 5}, {'name': 'Person', 'value': 'Hun Manet (1977- )', 'rank': 6}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 7}, {'name': 'Subject', 'value': 'Civilian Casualties', 'rank': 8}, {'name': 'Subject', 'value': 'Territorial Disputes', 'rank': 9}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 10}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 11}, {'name': 'Person', 'value': 'Ibrahim, Anwar', 'rank': 12}]",Foreign,,,2025-12-13 07:20:45+00:00,World,"The conflict appeared to have continued unabated on Saturday morning, a day after President Trump said a cease-fire was supposed to have resumed.",The New York Times,Asia Pacific,News,nyt://article/79ba3ebb-34b3-5dd1-8caf-d1950c4e988d,https://www.nytimes.com/2025/12/13/world/asia/thailand-cambodia-trump-ceasefire.html,813,By Sui-Lee Wee and Sun Narin,Thailand Rejects Trump’s Claim That It Reached a Cease-Fire With Cambodia,,,A damaged bridge in Cambodia’s Pursat Province on Saturday.,Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/12/13/multimedia/13int-thailand-cambodia-pwqf/13int-thailand-cambodia-pwqf-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/12/13/multimedia/13int-thailand-cambodia-pwqf/13int-thailand-cambodia-pwqf-thumbStandard.jpg,75,75,Thailand Rejects Trump’s Claim That It Reached a Cease-Fire With Cambodia,"Thailand Rejects Trump’s Claim That It Reached a Cease-Fire With Cambodia The conflict appeared to have continued unabated on Saturday morning, a day after President Trump said a cease-fire was supposed to have resumed. The conflict appeared to have continued unabated on Saturday morning, a day after President Trump said a cease-fire was supposed to have resumed."
"Looking to shake off Moscow’s cultural influences, Kyiv has been seeking to highlight the Ukrainian roots of Kazimir Malevich, a renowned avant-garde painter.",article,nyt://article/de5c424a-ba2a-518d-b92c-ee9064665355,"[{'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1}, {'name': 'Subject', 'value': 'Destruction of Cultural Antiquities and Heritage', 'rank': 2}, {'name': 'Subject', 'value': 'Culture (Arts)', 'rank': 3}, {'name': 'Subject', 'value': 'Art', 'rank': 4}, {'name': 'Subject', 'value': 'Museums', 'rank': 5}, {'name': 'Person', 'value': 'Malevich, Kasimir', 'rank': 6}, {'name': 'Location', 'value': 'Ukraine', 'rank': 7}, {'name': 'Location', 'value': 'Russia', 'rank': 8}]",Foreign,4,A,2025-12-09 10:24:52+00:00,World,"Looking to shake off Moscow’s cultural influences, Kyiv has been seeking to highlight the Ukrainian roots of Kazimir Malevich, a renowned avant-garde painter.",The New York Times,Europe,News,nyt://article/de5c424a-ba2a-518d-b92c-ee9064665355,https://www.nytimes.com/2025/12/09/world/europe/ukraine-malevich-artist.html,1339,By Constant Méheut,Another Front in the War in Ukraine: Who Gets to Claim a Famed Artist?,,Ukraine Mobilizes to Reclaim the Legacy of a Pioneering Artist,"A train car dedicated to Kazimir Malevich in Kyiv, Ukraine, in October.",Oksana Parafeniuk for The New York Times,https://static01.nyt.com/images/2025/11/18/multimedia/00int-ukraine-malevich-01-vpgc/00int-ukraine-malevich-01-vpgc-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/11/18/multimedia/00int-ukraine-malevich-01-vpgc/00int-ukraine-malevich-01-vpgc-thumbStandard.jpg,75,75,Another Front in the War in Ukraine: Who Gets to Claim a Famed Artist?,"Another Front in the War in Ukraine: Who Gets to Claim a Famed Artist? Looking to shake off Moscow’s cultural influences, Kyiv has been seeking to highlight the Ukrainian roots of Kazimir Malevich, a renowned avant-garde painter. Looking to shake off Moscow’s cultural influences, Kyiv has been seeking to highlight the Ukrainian roots of Kazimir Malevich, a renowned avant-garde painter."
The opposition has accused the president of putting a general in charge of the government so that he could stay in power and lead by proxy.,article,nyt://article/239ed6b9-e8cf-5d6e-a5e5-8f84b08032f3,"[{'name': 'Subject', 'value': ""Coups D'Etat and Attempted Coups D'Etat"", 'rank': 2}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 3}, {'name': 'Subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 4}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 5}, {'name': 'Subject', 'value': 'Elections', 'rank': 6}, {'name': 'Location', 'value': 'Guinea-Bissau', 'rank': 7}, {'name': 'Person', 'value': 'Embalo, Umaro Sissoco', 'rank': 8}, {'name': 'Person', 'value': 'Dias, Fernando (1978- )', 'rank': 9}, {'name': 'Person', 'value': 'Inta-a, Horta', 'rank': 10}]",Foreign,7,A,2025-11-27 17:35:17+00:00,World,The opposition has accused the president of putting a general in charge of the government so that he could stay in power and lead by proxy.,The New York Times,Africa,News,nyt://article/239ed6b9-e8cf-5d6e-a5e5-8f84b08032f3,https://www.nytimes.com/2025/11/27/world/africa/guinea-bissau-coup.html,702,By Saikou Jammeh and Ruth Maclean,Guinea-Bissau Installs Military Ruler After Claims of a ‘Fabricated’ Coup,,Military Leader Installed After Guinea-Bissau Coup,General Horta Inta-a during his swearing-in ceremony as the transitional leader of Guinea-Bissau.,Patrick Meinhardt/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/11/27/multimedia/27int-guinea-bissau-coup-wfvh/27int-guinea-bissau-coup-wfvh-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/11/27/multimedia/27int-guinea-bissau-coup-wfvh/27int-guinea-bissau-coup-wfvh-thumbStandard.jpg,75,75,Guinea-Bissau Installs Military Ruler After Claims of a ‘Fabricated’ Coup,Guinea-Bissau Installs Military Ruler After Claims of a ‘Fabricated’ Coup The opposition has accused the president of putting a general in charge of the government so that he could stay in power and lead by proxy. The opposition has accused the president of putting a general in charge of the government so that he could stay in power and lead by proxy.
Opposition leader Maria Corina Machado faces criticism that she is exaggerating threats posed by Venezuela’s leader to justify U.S. force to overthrow him.,article,nyt://article/25070db0-eb56-57fd-8339-62acb4b6a459,"[{'name': 'Subject', 'value': 'United States International Relations', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Subject', 'value': 'Smuggling', 'rank': 3}, {'name': 'Subject', 'value': 'Drug Cartels', 'rank': 4}, {'name': 'Subject', 'value': 'Elections', 'rank': 5}, {'name': 'Subject', 'value': 'Rumors and Misinformation', 'rank': 6}, {'name': 'Organization', 'value': 'Cartel de Los Soles', 'rank': 7}, {'name': 'Organization', 'value': 'Tren de Aragua (Gang)', 'rank': 8}, {'name': 'Person', 'value': 'Capriles Radonski, Henrique', 'rank': 9}, {'name': 'Person', 'value': 'Machado, Maria Corina', 'rank': 10}, {'name': 'Person', 'value': 'Maduro, Nicolas', 'rank': 11}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 12}, {'name': 'Location', 'value': 'United States', 'rank': 13}, {'name': 'Location', 'value': 'Venezuela', 'rank': 14}]",Foreign,6,A,2025-11-26 10:02:01+00:00,World,Opposition leader Maria Corina Machado faces criticism that she is exaggerating threats posed by Venezuela’s leader to justify U.S. force to overthrow him.,The New York Times,Americas,News,nyt://article/25070db0-eb56-57fd-8339-62acb4b6a459,https://www.nytimes.com/2025/11/26/world/americas/maria-machado-maduro-venezuela.html,1476,By Simon Romero,"Venezuela’s Nobel Winner Pushes False Claims About Maduro, Critics Say",,Questions Are Raised as Maduro’s Foes Contend He Runs Drug Cartels,Maria Corina Machado has argued that Nicolás Maduro simultaneously heads two different drug trafficking organizations that threaten U.S. national security. ,Adriana Loureiro Fernandez for The New York Times,https://static01.nyt.com/images/2025/11/20/multimedia/00int-venezuela-opposition-ftzc/00int-venezuela-opposition-ftzc-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/11/20/multimedia/00int-venezuela-opposition-ftzc/00int-venezuela-opposition-ftzc-thumbStandard.jpg,75,75,"Venezuela’s Nobel Winner Pushes False Claims About Maduro, Critics Say","Venezuela’s Nobel Winner Pushes False Claims About Maduro, Critics Say Opposition leader Maria Corina Machado faces criticism that she is exaggerating threats posed by Venezuela’s leader to justify U.S. force to overthrow him. Opposition leader Maria Corina Machado faces criticism that she is exaggerating threats posed by Venezuela’s leader to justify U.S. force to overthrow him."
Officials have accused the United States of foreign interference and called on Washington to support the country’s democracy instead of fomenting division.,article,nyt://article/fcd6d314-d9c1-547c-b638-9f642fe621ef,"[{'name': 'Person', 'value': 'Trump, Donald J', 'rank': 1}, {'name': 'Location', 'value': 'Africa', 'rank': 2}, {'name': 'Location', 'value': 'Nigeria', 'rank': 3}, {'name': 'Subject', 'value': 'United States Politics and Government', 'rank': 4}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 5}, {'name': 'Subject', 'value': 'Christians and Christianity', 'rank': 6}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 7}, {'name': 'Subject', 'value': 'International Relations', 'rank': 8}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 9}, {'name': 'Subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 10}, {'name': 'Subject', 'value': 'Religion and Belief', 'rank': 11}, {'name': 'Subject', 'value': 'United States Defense and Military Forces', 'rank': 12}, {'name': 'Subject', 'value': 'Refugees and Displaced Persons', 'rank': 13}]",Foreign,8,A,2025-11-04 19:36:44+00:00,World,Officials have accused the United States of foreign interference and called on Washington to support the country’s democracy instead of fomenting division.,The New York Times,Africa,News,nyt://article/fcd6d314-d9c1-547c-b638-9f642fe621ef,https://www.nytimes.com/2025/11/04/world/africa/nigeria-rejects-trump-christian-killings.html,1418,"By Ruth Maclean, Saikou Jammeh and Ismail Auwal","Nigeria, in Trump’s Cross Hairs, Rejects Christian Genocide Claims",,"Nigeria, Battered by Insurgents, Rejects Christian Massacre Claims","Honoring late Pope Francis at the Holy Cross Cathedral Church in Lagos Nigeria, in April.",Sunday Alamba/Associated Press,https://static01.nyt.com/images/2025/11/04/multimedia/04int-nigeria-trump-christianity-1-bvmg/04int-nigeria-trump-christianity-1-bvmg-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/11/04/multimedia/04int-nigeria-trump-christianity-1-bvmg/04int-nigeria-trump-christianity-1-bvmg-thumbStandard.jpg,75,75,"Nigeria, in Trump’s Cross Hairs, Rejects Christian Genocide Claims","Nigeria, in Trump’s Cross Hairs, Rejects Christian Genocide Claims Officials have accused the United States of foreign interference and called on Washington to support the country’s democracy instead of fomenting division. Officials have accused the United States of foreign interference and called on Washington to support the country’s democracy instead of fomenting division."
The U.N.’s human rights chief condemned deadly military attacks on vessels near South and Central America and called for an independent investigation.,article,nyt://article/c7c63488-08a9-5ec4-a355-8ada94eac5db,"[{'name': 'Organization', 'value': 'United Nations', 'rank': 1}, {'name': 'Person', 'value': 'Turk, Volker', 'rank': 2}, {'name': 'Subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 3}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 4}, {'name': 'Subject', 'value': 'Drug Abuse and Traffic', 'rank': 5}, {'name': 'Organization', 'value': 'Defense Department', 'rank': 6}, {'name': 'Subject', 'value': 'Presidential Power (US)', 'rank': 7}, {'name': 'Subject', 'value': 'Smuggling', 'rank': 8}, {'name': 'Subject', 'value': 'United States Defense and Military Forces', 'rank': 9}, {'name': 'Subject', 'value': 'Drug Cartels', 'rank': 10}, {'name': 'Subject', 'value': 'Targeted Killings', 'rank': 11}]",Foreign,,,2025-10-31 14:11:01+00:00,World,The U.N.’s human rights chief condemned deadly military attacks on vessels near South and Central America and called for an independent investigation.,The New York Times,Americas,News,nyt://article/c7c63488-08a9-5ec4-a355-8ada94eac5db,https://www.nytimes.com/2025/10/31/world/americas/un-us-military-boat-strikes.html,353,By Nick Cumming-Bruce,U.N. Says Strikes on Boats Trump Claims Are Smuggling Drugs Are Illegal,,,"The U.N.’s human right chief, Volker Türk, said the attacks were “unacceptable” and must stop.",Fabrice Coffrini/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/10/31/world/31un-trump-caribbean-strikes-001/31un-trump-caribbean-strikes-001-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/10/31/world/31un-trump-caribbean-strikes-001/31un-trump-caribbean-strikes-001-thumbStandard-v2.jpg,75,75,U.N. Says Strikes on Boats Trump Claims Are Smuggling Drugs Are Illegal,U.N. Says Strikes on Boats Trump Claims Are Smuggling Drugs Are Illegal The U.N.’s human rights chief condemned deadly military attacks on vessels near South and Central America and called for an independent investigation. The U.N.’s human rights chief condemned deadly military attacks on vessels near South and Central America and called for an independent investigation.
"By withholding soybean purchases and rare-earth exports, China extracted relief from U.S. tariffs and delayed export controls, without conceding much in return.",article,nyt://article/610ceac2-0a0d-553f-a207-c766b6337b13,"[{'name': 'Subject', 'value': 'United States International Relations', 'rank': 1}, {'name': 'Subject', 'value': 'International Trade and World Market', 'rank': 2}, {'name': 'Subject', 'value': 'Customs (Tariff)', 'rank': 3}, {'name': 'Subject', 'value': 'International Relations', 'rank': 4}, {'name': 'Organization', 'value': 'Ministry of Commerce (China)', 'rank': 5}, {'name': 'Organization', 'value': 'State Department', 'rank': 6}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 7}, {'name': 'Person', 'value': 'Xi Jinping', 'rank': 8}, {'name': 'Location', 'value': 'China', 'rank': 9}, {'name': 'Location', 'value': 'United States', 'rank': 10}, {'name': 'Location', 'value': 'South Korea', 'rank': 11}, {'name': 'Subject', 'value': 'Rare Earths', 'rank': 13}, {'name': 'Subject', 'value': 'Soybeans', 'rank': 14}]",Foreign,1,A,2025-10-30 10:00:06+00:00,World,"By withholding soybean purchases and rare-earth exports, China extracted relief from U.S. tariffs and delayed export controls, without conceding much in return.",The New York Times,Asia Pacific,News,nyt://article/610ceac2-0a0d-553f-a207-c766b6337b13,https://www.nytimes.com/2025/10/30/world/asia/china-trump-xi-trade.html,1236,By Lily Kuo and David Pierson,"The Art of Letting Trump Claim a Win, While Walking Away Stronger",News Analysis,China’s Win:  Allowing U.S.  To Claim One,"President Trump and China’s leader, Xi Jinping, after talks on Thursday ended. Mr. Xi said to Mr. Trump that both sides should avoid falling into a “vicious cycle of mutual retaliation.”",Haiyun Jiang/The New York Times,https://static01.nyt.com/images/2025/10/30/multimedia/30int-xi-trump-analysis-bfvw/30int-xi-trump-analysis-bfvw-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/10/30/multimedia/30int-xi-trump-analysis-bfvw/30int-xi-trump-analysis-bfvw-thumbStandard.jpg,75,75,"The Art of Letting Trump Claim a Win, While Walking Away Stronger","The Art of Letting Trump Claim a Win, While Walking Away Stronger By withholding soybean purchases and rare-earth exports, China extracted relief from U.S. tariffs and delayed export controls, without conceding much in return. By withholding soybean purchases and rare-earth exports, China extracted relief from U.S. tariffs and delayed export controls, without conceding much in return."
